,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,Gender,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,avg_cashbk_per_order,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_DC,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop,PreferedOrderCat_Mobile,PreferedOrderCat_Others,Churn
217,4.0,1,1,13.0,0,3,2,2,2,1,10.0,171.43,42.8575,1,0,0,0,0,1,0,0,0,0,0
218,2.0,1,3,16.0,0,4,4,1,2,1,7.0,182.68,182.68,0,0,0,1,0,0,0,1,0,0,0
219,8.0,1,1,11.0,1,3,4,2,1,0,13.0,180.95,180.95,0,1,0,0,0,1,0,0,0,0,0
220,0.0,1,1,32.0,1,3,2,1,2,0,2.0,129.04,129.04,0,0,1,0,0,0,0,0,1,0,0
221,14.0,1,1,12.0,1,4,4,2,7,1,2.0,160.32,160.32,1,0,0,0,0,0,0,1,0,0,0
222,20.0,0,3,10.0,1,3,3,2,4,0,0.0,129.76,129.76,1,0,0,0,0,0,0,1,0,0,0
223,15.0,1,1,29.0,0,3,2,2,3,0,0.0,259.92,129.96,0,0,1,0,0,0,1,0,0,0,0
224,2.0,0,3,8.0,1,3,3,0,2,0,2.0,146.49,146.49,0,0,1,0,0,0,0,1,0,0,0
225,15.0,1,2,8.0,1,3,3,1,1,1,0.0,126.96000000000001,126.96000000000001,0,1,0,0,0,0,0,0,1,0,0
226,5.0,1,1,16.0,0,3,4,0,2,0,7.0,123.69999999999999,123.69999999999999,1,0,0,0,0,0,0,0,1,0,0
227,21.0,1,3,35.0,0,3,3,0,4,0,3.0,225.04000000000002,225.04000000000002,1,0,0,0,0,1,0,0,0,0,0
228,10.0,1,1,12.0,1,2,5,1,5,1,7.0,159.74,26.623333333333335,1,0,0,0,0,0,0,1,0,0,0
229,3.0,0,3,31.0,0,3,3,0,8,1,2.0,147.36,73.68,0,1,0,0,0,0,0,1,0,0,0
230,0.0,1,3,6.0,1,3,3,0,2,0,7.0,152.96,21.851428571428574,0,0,1,0,0,0,0,1,0,0,0
231,15.0,1,1,8.0,1,4,2,2,4,0,0.0,167.81,167.81,0,0,0,0,1,0,0,1,0,0,0
232,10.0,0,3,6.0,0,4,4,2,2,1,2.0,121.74000000000001,121.74000000000001,0,1,0,0,0,0,0,0,1,0,1
233,9.0,0,3,6.0,0,3,2,2,5,0,0.0,166.53,166.53,1,0,0,0,0,0,0,1,0,0,0
234,9.0,0,3,9.0,1,4,2,0,5,0,12.0,196.99,196.99,1,0,0,0,0,1,0,0,0,0,0
235,30.0,1,1,6.0,1,3,3,0,3,0,2.0,167.55,167.55,1,0,0,0,0,0,0,1,0,0,0
236,10.0,1,1,16.0,0,2,3,0,4,1,7.0,122.13,122.13,0,0,1,0,0,0,0,0,1,0,0
237,0.0,0,3,16.0,1,3,2,2,2,0,2.0,126.1,63.05,1,0,0,0,0,0,0,0,1,0,0
238,0.0,1,3,11.0,0,3,3,2,2,1,0.0,128.51,128.51,0,0,0,1,0,0,0,0,1,0,1
239,10.0,1,1,16.0,0,3,5,0,7,0,3.0,134.52,134.52,1,0,0,0,0,0,0,0,1,0,0
240,19.0,0,1,13.0,0,3,3,0,3,0,0.0,152.58,152.58,1,0,0,0,0,0,0,1,0,0,0
241,4.0,0,3,10.0,1,3,4,2,2,0,7.0,193.55,27.650000000000002,0,0,0,1,0,0,0,1,0,0,1
242,23.0,1,1,16.0,1,4,2,2,7,0,3.0,204.96,204.96,0,1,0,0,0,1,0,0,0,0,0
243,3.0,1,3,28.0,1,4,3,0,3,1,0.0,163.8,163.8,0,0,0,1,0,0,0,1,0,0,1
244,4.0,1,1,16.0,1,4,4,2,1,1,2.0,126.57,63.285,0,0,1,0,0,0,0,0,1,0,0
245,0.0,1,3,18.0,0,2,4,2,2,0,0.0,127.16,127.16,0,0,1,0,0,0,0,0,1,0,1
246,10.0,1,1,29.0,1,3,2,2,10,0,2.0,122.00999999999999,122.00999999999999,0,0,1,0,0,0,0,0,1,0,0
247,8.0,1,1,15.0,1,4,4,2,10,0,0.0,165.4,165.4,0,0,1,0,0,0,0,1,0,0,0
248,0.0,1,1,6.0,1,3,4,1,2,0,4.0,138.16,138.16,1,0,0,0,0,0,0,0,1,0,0
249,1.0,1,3,15.0,1,3,2,2,2,0,7.0,152.53,152.53,0,0,1,0,0,0,0,1,0,0,0
250,22.0,1,1,13.0,1,4,3,2,9,0,0.0,145.0,145.0,0,0,0,0,1,1,0,0,0,0,0
251,24.0,1,3,20.0,0,3,2,0,5,0,7.0,149.36,149.36,0,0,1,0,0,0,0,1,0,0,0
252,9.0,1,1,16.0,0,3,3,0,5,0,2.0,125.43,62.715,0,0,1,0,0,0,0,0,1,0,0
253,0.0,0,3,25.0,1,2,2,2,9,1,4.0,153.04,153.04,0,0,0,1,0,0,0,1,0,0,1
254,28.0,1,1,8.0,0,3,2,2,3,1,2.0,266.59,266.59,0,0,1,0,0,0,1,0,0,0,0
255,0.0,1,3,16.0,0,3,3,1,2,1,3.0,142.6,142.6,0,0,0,1,0,0,0,1,0,0,0
256,3.0,1,3,16.0,1,3,4,0,2,0,0.0,124.75999999999999,124.75999999999999,0,1,0,0,0,0,0,0,1,0,0
257,0.0,0,1,9.0,1,3,5,2,1,0,4.0,131.02,131.02,0,1,0,0,0,0,0,0,1,0,1
258,10.0,1,1,17.0,0,3,4,0,2,0,2.0,122.44,122.44,1,0,0,0,0,0,0,0,1,0,0
259,9.0,1,3,8.0,1,4,3,0,2,0,0.0,175.96,19.551111111111112,1,0,0,0,0,1,0,0,0,0,0
260,10.0,0,1,10.0,1,3,2,2,19,1,0.0,122.85,122.85,0,1,0,0,0,0,0,0,1,0,1
261,10.0,1,1,20.0,0,3,5,1,2,0,15.0,130.34,10.861666666666666,0,0,1,0,0,0,0,0,1,0,0
262,13.0,1,3,8.0,0,3,4,1,8,0,3.0,157.15,157.15,0,0,0,1,0,0,0,1,0,0,0
263,15.0,1,1,16.0,0,3,5,1,4,0,2.0,125.75999999999999,125.75999999999999,0,0,1,0,0,0,0,0,1,0,0
264,10.0,1,1,16.0,1,3,4,2,3,1,1.0,141.97,141.97,0,0,1,0,0,0,0,1,0,0,0
265,16.0,1,1,18.0,1,4,4,1,2,0,9.0,243.36,121.68,0,0,1,0,0,0,1,0,0,0,0
266,13.0,1,1,8.0,0,4,3,0,7,0,0.0,134.48,134.48,1,0,0,0,0,0,0,1,0,0,0
267,27.0,1,1,11.0,1,3,5,0,5,0,2.0,294.06,294.06,1,0,0,0,0,0,0,0,0,1,0
268,7.0,0,3,10.0,0,3,3,0,10,0,2.0,165.38,165.38,0,0,0,1,0,0,0,1,0,0,0
269,4.0,1,1,13.0,0,3,5,0,2,0,12.0,143.06,47.68666666666667,1,0,0,0,0,0,0,1,0,0,0
270,10.0,0,1,27.0,1,3,2,0,8,0,2.0,122.58000000000001,122.58000000000001,1,0,0,0,0,0,0,0,1,0,0
271,16.0,1,1,14.0,0,3,3,1,5,1,2.0,145.22,145.22,0,0,0,0,1,0,0,1,0,0,0
272,0.0,1,3,10.0,0,4,2,2,2,1,3.0,144.87,144.87,0,0,1,0,0,0,0,1,0,0,0
273,10.0,0,1,31.0,0,3,3,0,4,1,7.0,144.49,14.449000000000002,1,0,0,0,0,0,0,1,0,0,0
274,10.0,1,1,6.0,1,4,5,0,2,0,2.0,122.18,40.72666666666667,0,0,1,0,0,0,0,0,1,0,0
275,12.0,0,1,6.0,1,3,3,1,2,1,6.0,291.97,291.97,0,0,1,0,0,0,0,0,0,1,0
276,29.0,0,3,12.0,0,2,5,0,10,0,7.0,232.12,116.06,0,0,1,0,0,0,1,0,0,0,0
277,3.0,1,3,18.0,0,3,3,2,1,0,4.0,165.77,41.4425,0,1,0,0,0,0,0,1,0,0,0
278,14.0,1,3,6.0,1,2,5,0,2,0,7.0,183.92,183.92,0,0,0,1,0,1,0,0,0,0,0
279,1.0,1,1,23.0,1,3,5,1,2,0,8.0,145.58,145.58,1,0,0,0,0,0,0,1,0,0,0
280,0.0,1,1,9.0,1,3,5,0,6,0,2.0,140.31,140.31,1,0,0,0,0,0,0,0,1,0,1
281,25.0,1,1,9.0,1,4,3,0,3,1,4.0,179.69,179.69,1,0,0,0,0,1,0,0,0,0,0
282,18.0,1,1,16.0,1,3,2,0,4,0,2.0,126.53999999999999,126.53999999999999,0,0,1,0,0,0,0,0,1,0,0
283,25.0,1,1,10.0,0,3,2,0,3,0,4.0,265.55,265.55,0,0,1,0,0,0,1,0,0,0,0
284,15.0,0,1,35.0,0,3,3,1,3,0,2.0,145.56,145.56,0,0,1,0,0,0,0,1,0,0,0
285,3.0,1,1,8.0,0,5,2,2,3,0,2.0,160.91,160.91,0,0,1,0,0,0,0,1,0,0,0
286,30.0,1,1,13.0,0,3,5,0,6,0,10.0,295.66,26.87818181818182,0,0,1,0,0,0,0,0,0,1,0
287,19.0,1,1,24.0,0,3,3,1,3,0,8.0,148.1,148.1,1,0,0,0,0,0,0,1,0,0,0
288,15.0,0,1,34.0,0,4,2,0,1,0,4.0,145.23,145.23,0,1,0,0,0,0,0,1,0,0,0
289,0.0,1,3,6.0,0,3,4,2,2,1,4.0,132.02,132.02,0,1,0,0,0,0,0,0,1,0,1
290,0.0,0,3,16.0,0,5,3,1,1,0,0.0,123.50999999999999,123.50999999999999,0,0,0,1,0,0,0,0,1,0,1
291,10.0,0,1,8.0,1,3,2,0,2,1,0.0,117.02000000000001,117.02000000000001,0,0,1,0,0,0,0,0,1,0,0
292,13.0,1,3,8.0,0,3,3,0,1,0,12.0,280.41,280.41,0,0,1,0,0,0,0,0,0,1,0
293,0.0,1,1,29.0,0,3,2,1,2,0,2.0,128.86,128.86,0,0,1,0,0,0,0,0,1,0,0
294,10.0,0,1,9.0,1,3,2,0,5,0,4.0,120.97,120.97,0,0,1,0,0,0,0,0,1,0,0
295,2.0,1,1,9.0,1,4,3,0,2,0,3.0,219.35000000000002,219.35000000000002,1,0,0,0,0,1,0,0,0,0,0
296,0.0,1,1,16.0,0,4,4,0,6,0,1.0,125.46000000000001,125.46000000000001,0,1,0,0,0,0,0,0,1,0,1
297,0.0,1,2,16.0,1,4,2,2,2,0,0.0,125.63999999999999,125.63999999999999,0,1,0,0,0,0,0,0,1,0,1
298,3.0,0,3,28.0,0,3,5,0,1,0,8.0,184.12,26.302857142857142,0,0,0,0,1,1,0,0,0,0,0
299,30.0,1,3,35.0,1,4,2,1,4,0,0.0,241.18,120.59,0,0,0,1,0,0,1,0,0,0,0
300,23.0,1,1,35.0,1,4,3,0,1,0,7.0,270.46,18.030666666666665,0,0,1,0,0,0,1,0,0,0,0
301,3.0,0,1,16.0,0,3,2,2,1,0,7.0,125.63999999999999,20.939999999999998,1,0,0,0,0,0,0,0,1,0,0
302,30.0,0,3,34.0,0,4,5,0,5,0,11.0,202.66,15.589230769230769,0,0,0,1,0,1,0,0,0,0,0
303,20.0,1,1,8.0,0,3,2,1,6,0,4.0,150.7,150.7,1,0,0,0,0,0,0,1,0,0,0
304,19.0,1,1,8.0,1,3,3,0,7,0,1.0,278.61,278.61,0,0,1,0,0,0,1,0,0,0,0
305,8.0,1,1,28.0,1,5,3,2,1,0,3.0,142.3,35.575,0,0,1,0,0,0,0,0,1,0,0
306,27.0,1,1,14.0,0,3,3,2,8,0,0.0,137.8,137.8,0,0,1,0,0,0,0,1,0,0,0
307,7.0,1,1,8.0,1,4,3,1,4,0,7.0,127.68,25.536,0,0,1,0,0,0,0,0,1,0,0
308,19.0,1,3,16.0,0,4,2,0,3,1,2.0,190.71,190.71,0,0,0,1,0,1,0,0,0,0,0
309,4.0,1,1,15.0,1,3,4,1,2,0,8.0,206.48000000000002,206.48000000000002,0,0,1,0,0,1,0,0,0,0,0
310,0.0,1,1,21.0,1,3,3,0,8,1,7.0,236.10000000000002,118.05000000000001,1,0,0,0,0,1,0,0,0,0,1
311,0.0,1,1,16.0,1,5,2,1,8,0,3.0,134.08,134.08,1,0,0,0,0,0,0,0,1,0,1
312,3.0,1,3,13.0,1,3,4,2,1,0,2.0,129.83,129.83,0,0,0,1,0,0,0,0,1,0,0
313,8.0,1,1,22.0,1,3,3,0,5,1,0.0,176.32,176.32,0,0,1,0,0,1,0,0,0,0,0
314,0.0,0,1,26.0,1,3,3,0,4,0,0.0,198.24,198.24,0,0,1,0,0,1,0,0,0,0,1
315,0.0,0,2,29.0,0,3,5,1,10,1,2.0,199.5,199.5,0,0,0,0,1,1,0,0,0,0,1
316,10.0,0,1,11.0,1,3,3,0,5,0,0.0,120.93,60.465,0,0,0,0,1,0,0,0,1,0,0
317,9.0,0,3,16.0,1,3,2,2,2,0,7.0,199.8,22.200000000000003,1,0,0,0,0,1,0,0,0,0,0
318,0.0,0,1,10.0,1,4,3,2,6,0,2.0,138.94,138.94,0,1,0,0,0,0,0,0,1,0,1
319,21.0,1,3,8.0,0,3,2,0,3,0,7.0,140.51,23.418333333333333,0,0,0,1,0,0,0,1,0,0,0
320,28.0,1,3,24.0,0,3,4,2,4,0,7.0,268.35,38.33571428571429,0,0,1,0,0,0,1,0,0,0,0
321,14.0,0,3,16.0,1,3,2,2,8,0,10.0,162.3,162.3,0,0,1,0,0,0,0,1,0,0,0
322,8.0,1,3,6.0,1,3,3,0,10,0,9.0,147.17,24.528333333333332,0,0,0,1,0,0,0,1,0,0,0
323,13.0,1,1,12.0,0,3,3,2,8,0,13.0,232.37,116.185,0,0,1,0,0,0,1,0,0,0,0
324,12.0,0,1,14.0,0,3,3,0,2,0,7.0,137.55,137.55,0,0,1,0,0,0,0,0,1,0,0
325,4.0,1,3,8.0,1,3,2,2,5,1,5.0,165.82,165.82,0,0,1,0,0,0,0,1,0,0,0
326,15.0,1,1,30.0,1,3,5,0,2,1,8.0,174.06,34.812,1,0,0,0,0,1,0,0,0,0,0
327,18.0,1,3,8.0,1,3,4,0,1,0,7.0,148.05,49.35,0,0,0,0,1,0,0,1,0,0,0
328,0.0,0,2,23.0,0,3,3,1,1,1,0.0,127.41,127.41,0,0,1,0,0,0,0,0,1,0,1
329,2.0,1,1,25.0,1,3,2,1,5,0,2.0,142.62,142.62,0,1,0,0,0,0,0,1,0,0,0
330,6.0,1,1,6.0,0,2,3,1,5,0,5.0,261.84,261.84,1,0,0,0,0,0,1,0,0,0,0
331,0.0,1,3,13.0,1,4,2,1,10,0,3.0,215.57,215.57,0,0,1,0,0,1,0,0,0,0,0
332,10.0,0,3,11.0,1,3,4,2,2,1,0.0,118.78,118.78,0,0,0,1,0,0,0,0,1,0,1
333,13.0,0,3,34.0,1,5,5,1,4,0,3.0,209.32,209.32,0,0,0,0,1,1,0,0,0,0,0
334,14.0,0,1,8.0,0,4,3,2,3,1,7.0,168.11,168.11,0,0,0,0,1,0,0,1,0,0,0
335,0.0,1,3,35.0,1,3,3,1,6,0,0.0,143.06,143.06,1,0,0,0,0,0,0,1,0,0,0
336,8.0,1,3,6.0,0,3,3,2,2,0,3.0,148.59,148.59,1,0,0,0,0,0,0,1,0,0,0
337,7.0,1,3,27.0,1,2,2,2,2,0,7.0,153.37,30.674,0,0,1,0,0,0,0,1,0,0,0
338,0.0,1,1,16.0,1,5,2,2,2,1,0.0,123.4,123.4,0,1,0,0,0,0,0,0,1,0,1
339,10.0,1,1,6.0,0,3,2,2,5,0,2.0,174.91,174.91,0,1,0,0,0,1,0,0,0,0,0
340,19.0,0,1,24.0,0,3,3,0,6,0,2.0,205.27,205.27,1,0,0,0,0,1,0,0,0,0,0
341,14.0,1,3,8.0,0,3,5,0,8,0,8.0,265.95,24.177272727272726,0,0,1,0,0,0,1,0,0,0,0
342,10.0,0,3,15.0,1,3,4,1,2,0,7.0,188.34,26.905714285714286,1,0,0,0,0,1,0,0,0,0,0
343,25.0,1,1,12.0,1,3,5,1,4,1,9.0,155.77,25.96166666666667,0,1,0,0,0,0,0,1,0,0,0
344,0.0,0,3,17.0,1,2,3,0,9,0,2.0,147.07,147.07,0,0,0,0,1,0,0,1,0,0,1
345,0.0,0,3,16.0,1,3,2,0,1,0,1.0,124.0,62.0,1,0,0,0,0,0,0,0,1,0,0
346,11.0,1,1,16.0,0,3,3,0,4,0,0.0,198.24,198.24,1,0,0,0,0,0,0,1,0,0,0
347,10.0,1,1,6.0,0,3,4,0,7,0,3.0,164.47,41.1175,0,0,1,0,0,0,0,1,0,0,0
348,22.0,1,1,24.0,1,4,3,1,2,1,9.0,295.02,295.02,0,0,1,0,0,0,0,0,0,1,0
349,0.0,1,1,29.0,1,2,2,0,2,1,4.0,127.25,127.25,1,0,0,0,0,0,0,0,1,0,0
350,0.0,1,3,34.0,1,3,4,0,2,0,4.0,162.72,162.72,0,0,0,1,0,0,0,1,0,0,0
351,10.0,1,1,23.0,1,4,4,0,2,0,0.0,121.27000000000001,121.27000000000001,0,0,0,0,1,0,0,0,1,0,0
352,23.0,0,2,9.0,1,3,4,0,2,0,7.0,282.0,28.2,1,0,0,0,0,0,0,0,0,1,0
353,10.0,1,3,19.0,1,3,3,0,2,0,6.0,120.96000000000001,120.96000000000001,1,0,0,0,0,0,0,0,1,0,0
354,0.0,0,1,13.0,0,3,3,0,2,1,2.0,128.86,128.86,0,0,1,0,0,0,0,0,1,0,1
355,10.0,0,3,18.0,1,4,5,0,2,0,0.0,120.33000000000001,120.33000000000001,0,0,1,0,0,0,0,0,1,0,1
356,7.0,1,1,6.0,1,4,2,0,2,1,3.0,136.22,136.22,0,0,1,0,0,0,0,0,1,0,0
357,0.0,1,3,19.0,1,3,5,1,3,0,2.0,142.33,142.33,1,0,0,0,0,0,0,1,0,0,1
358,8.0,1,1,31.0,1,4,2,2,5,0,2.0,136.81,136.81,0,0,0,0,1,0,0,1,0,0,0
359,4.0,1,3,12.0,1,2,2,1,5,0,7.0,154.6,30.919999999999998,1,0,0,0,0,0,0,1,0,0,0
360,10.0,1,1,12.0,0,4,3,1,1,0,3.0,121.87,121.87,1,0,0,0,0,0,0,0,1,0,0
361,10.0,1,3,8.0,1,3,3,0,5,1,0.0,196.02,196.02,0,0,0,1,0,0,0,1,0,0,0
362,0.0,1,1,6.0,0,4,4,2,2,0,0.0,128.36,128.36,0,0,1,0,0,0,0,0,1,0,0
363,15.0,1,1,8.0,0,3,2,0,2,0,2.0,140.89,70.445,0,0,1,0,0,0,0,1,0,0,0
364,16.0,1,1,12.0,1,4,2,1,5,1,0.0,266.27,266.27,0,0,0,0,1,0,1,0,0,0,0
365,11.0,1,1,16.0,0,3,5,2,4,0,0.0,126.19,126.19,0,0,1,0,0,0,0,0,1,0,0
366,16.0,0,1,15.0,1,3,3,1,4,1,7.0,156.79,39.1975,1,0,0,0,0,0,0,1,0,0,0
367,21.0,1,1,6.0,0,4,5,0,8,0,2.0,254.01999999999998,127.00999999999999,0,0,1,0,0,0,1,0,0,0,0
368,17.0,1,2,6.0,0,4,3,2,5,0,2.0,159.85,159.85,0,0,1,0,0,0,0,1,0,0,0
369,7.0,1,3,16.0,0,3,3,1,2,1,6.0,125.78999999999999,125.78999999999999,0,1,0,0,0,0,0,0,1,0,0
370,0.0,1,3,8.0,1,3,5,1,1,0,2.0,130.41,130.41,0,0,0,1,0,0,0,0,1,0,1
371,0.0,1,3,28.0,1,3,3,2,2,0,2.0,134.47,134.47,0,1,0,0,0,0,0,0,1,0,0
372,17.0,1,1,9.0,1,3,2,0,5,1,1.0,295.13,295.13,0,0,0,0,1,0,0,0,0,1,0
373,0.0,1,1,12.0,1,3,3,0,1,0,2.0,127.72999999999999,63.864999999999995,1,0,0,0,0,0,0,0,1,0,0
374,6.0,1,3,14.0,1,3,3,1,1,0,2.0,171.04,171.04,0,0,0,1,0,0,0,1,0,0,0
375,5.0,1,1,15.0,0,3,2,0,2,1,5.0,163.22,163.22,0,0,1,0,0,0,0,1,0,0,0
376,10.0,0,1,9.0,0,3,3,1,2,0,0.0,120.83000000000001,120.83000000000001,1,0,0,0,0,0,0,0,1,0,0
377,26.0,1,3,6.0,0,3,5,2,8,0,10.0,183.81,22.97625,1,0,0,0,0,0,0,1,0,0,0
378,7.0,1,1,6.0,1,3,2,0,2,0,8.0,126.91,15.86375,0,0,1,0,0,0,0,0,1,0,0
379,8.0,0,3,32.0,0,3,5,0,3,0,0.0,142.86,142.86,0,0,1,0,0,0,0,1,0,0,1
380,0.0,1,1,12.0,0,3,2,0,2,1,2.0,126.59,126.59,0,0,1,0,0,0,0,0,1,0,0
381,10.0,1,1,9.0,1,3,3,0,2,0,8.0,194.34,27.762857142857143,0,0,0,0,1,1,0,0,0,0,0
382,2.0,1,3,9.0,0,3,3,0,2,0,2.0,155.61,155.61,1,0,0,0,0,0,0,1,0,0,0
383,8.0,1,1,12.0,1,5,2,2,2,0,8.0,166.46,15.132727272727273,0,0,1,0,0,0,0,1,0,0,0
384,6.0,0,1,12.0,1,3,2,1,4,0,7.0,177.25,44.3125,0,0,1,0,0,0,0,1,0,0,0
385,27.0,1,2,25.0,1,3,4,0,3,0,1.0,207.25,29.607142857142858,1,0,0,0,0,1,0,0,0,0,0
386,9.0,1,1,15.0,1,4,4,1,3,1,2.0,188.47,188.47,1,0,0,0,0,0,0,1,0,0,0
387,10.0,1,1,9.0,1,4,2,2,1,0,1.0,120.44999999999999,120.44999999999999,1,0,0,0,0,0,0,0,1,0,0
388,0.0,1,1,16.0,1,3,3,2,2,1,1.0,116.00999999999999,116.00999999999999,1,0,0,0,0,0,0,0,1,0,1
389,0.0,0,1,9.0,1,3,5,2,2,1,7.0,133.48,14.83111111111111,0,0,1,0,0,0,0,0,1,0,1
390,10.0,0,1,9.0,1,4,3,0,2,0,0.0,116.00999999999999,116.00999999999999,0,0,1,0,0,0,0,0,1,0,0
391,0.0,1,1,10.0,1,2,5,0,3,0,2.0,128.19,128.19,1,0,0,0,0,0,0,0,1,0,0
392,0.0,1,3,14.0,1,2,4,0,1,0,2.0,148.51,148.51,0,0,1,0,0,0,0,1,0,0,0
393,11.0,1,3,13.0,0,4,2,2,1,0,5.0,140.28,140.28,0,0,0,1,0,0,0,1,0,0,0
394,2.0,0,1,6.0,1,5,2,1,2,0,8.0,127.19999999999999,63.599999999999994,0,0,1,0,0,0,0,0,1,0,0
395,21.0,1,3,8.0,1,2,4,0,4,0,2.0,181.2,90.6,0,0,0,1,0,0,0,1,0,0,0
396,0.0,0,3,9.0,0,2,2,1,2,1,4.0,146.47,146.47,1,0,0,0,0,0,0,1,0,0,0
397,10.0,1,1,16.0,1,2,2,2,4,0,0.0,146.8,146.8,0,0,1,0,0,0,0,0,1,0,0
398,23.0,1,1,34.0,1,2,3,0,2,1,8.0,132.21,44.07,1,0,0,0,0,0,0,0,1,0,0
399,7.0,1,1,15.0,0,4,4,2,2,0,7.0,186.21,26.601428571428574,1,0,0,0,0,1,0,0,0,0,0
400,0.0,1,3,9.0,0,3,3,2,10,0,0.0,145.77,72.885,0,0,1,0,0,0,0,1,0,0,1
401,12.0,1,1,8.0,0,4,3,2,2,0,10.0,145.53,13.23,0,1,0,0,0,0,0,1,0,0,0
402,5.0,1,3,16.0,1,3,2,2,2,0,8.0,153.96,153.96,0,0,0,1,0,0,0,1,0,0,0
403,13.0,0,3,14.0,1,3,3,0,4,1,3.0,167.96,167.96,0,1,0,0,0,0,0,1,0,0,1
404,11.0,1,1,6.0,0,2,2,2,1,0,8.0,176.25,176.25,0,0,1,0,0,0,0,1,0,0,0
405,0.0,1,1,6.0,0,3,5,0,2,0,7.0,174.12,174.12,0,0,1,0,0,1,0,0,0,0,0
406,5.0,1,1,9.0,0,3,2,2,4,0,3.0,211.58999999999997,30.227142857142855,0,0,1,0,0,1,0,0,0,0,0
407,20.0,1,3,20.0,1,3,5,2,3,0,7.0,149.6,149.6,0,0,0,1,0,0,0,1,0,0,0
408,13.0,0,3,11.0,1,4,5,0,6,1,12.0,204.75,204.75,0,0,1,0,0,1,0,0,0,0,0
409,26.0,1,1,13.0,1,2,3,0,4,0,3.0,248.14,124.07,0,0,1,0,0,0,1,0,0,0,0
410,14.0,1,2,16.0,1,4,2,1,4,0,6.0,291.41,24.284166666666668,0,0,0,0,1,0,0,0,0,1,0
411,30.0,1,3,22.0,1,3,5,2,9,0,2.0,154.05,77.025,0,0,0,1,0,0,0,1,0,0,0
412,0.0,0,1,16.0,1,3,5,1,2,0,7.0,187.93,187.93,0,0,1,0,0,1,0,0,0,0,0
413,14.0,1,2,6.0,1,4,3,0,2,0,10.0,291.89,145.945,0,0,0,0,1,0,0,0,0,1,0
414,23.0,1,3,14.0,1,3,4,0,8,0,2.0,138.75,69.375,0,0,0,1,0,0,0,0,1,0,0
415,10.0,1,1,6.0,0,5,4,2,8,1,7.0,122.16,40.72,0,0,1,0,0,0,0,0,1,0,1
416,9.0,0,1,14.0,0,2,5,0,10,0,3.0,217.13,217.13,0,0,1,0,0,1,0,0,0,0,0
417,11.0,1,1,6.0,0,3,3,2,5,1,0.0,178.61,178.61,0,0,1,0,0,1,0,0,0,0,0
418,17.0,0,1,30.0,1,5,3,2,3,0,4.0,137.08,137.08,1,0,0,0,0,0,0,0,1,0,0
419,20.0,0,3,9.0,0,3,3,1,10,1,13.0,237.7,118.85,1,0,0,0,0,0,1,0,0,0,0
420,3.0,1,3,33.0,1,3,2,1,8,0,7.0,153.04,21.86285714285714,0,0,0,1,0,0,0,1,0,0,0
421,2.0,1,3,16.0,1,3,3,2,2,0,0.0,126.41999999999999,126.41999999999999,0,0,1,0,0,0,0,0,1,0,0
422,5.0,0,1,25.0,1,2,3,1,7,1,2.0,127.59,63.795,1,0,0,0,0,0,0,0,1,0,1
423,16.0,0,3,21.0,1,4,2,0,4,0,2.0,168.04,84.02,0,0,1,0,0,0,0,1,0,0,0
424,7.0,1,1,14.0,0,3,3,2,4,0,3.0,161.42,40.355,1,0,0,0,0,0,0,1,0,0,0
425,0.0,1,1,16.0,1,3,5,0,2,0,2.0,125.0,125.0,1,0,0,0,0,0,0,0,1,0,0
426,12.0,1,2,9.0,0,2,4,0,10,0,6.0,163.89,54.629999999999995,0,0,0,0,1,0,0,1,0,0,0
427,29.0,1,1,15.0,1,3,2,0,8,0,3.0,211.02999999999997,211.02999999999997,1,0,0,0,0,0,1,0,0,0,0
428,13.0,1,1,16.0,0,4,2,2,1,1,3.0,123.41999999999999,61.709999999999994,1,0,0,0,0,0,0,0,1,0,0
429,0.0,1,1,13.0,0,4,5,2,9,0,7.0,168.11,168.11,1,0,0,0,0,0,0,1,0,0,0
430,10.0,1,3,16.0,1,3,4,1,2,0,2.0,122.97,61.485,0,0,0,1,0,0,0,0,1,0,0
431,26.0,1,1,16.0,1,3,2,2,3,0,2.0,124.5,62.25,0,0,1,0,0,0,0,1,0,0,0
432,8.0,0,1,8.0,0,3,5,1,3,0,0.0,150.93,150.93,0,0,1,0,0,0,0,1,0,0,0
433,5.0,0,1,30.0,1,3,2,0,2,0,7.0,153.09,38.2725,0,0,1,0,0,0,0,1,0,0,0
434,11.0,1,1,8.0,1,3,3,0,7,1,1.0,130.57,130.57,1,0,0,0,0,0,0,0,1,0,0
435,7.0,1,1,14.0,0,3,5,1,4,0,0.0,151.21,151.21,0,0,1,0,0,0,0,1,0,0,0
436,25.0,1,3,9.0,1,4,5,0,2,0,15.0,268.56,268.56,0,0,0,1,0,0,1,0,0,0,0
437,0.0,1,1,6.0,1,3,2,2,2,1,8.0,126.86000000000001,18.122857142857146,0,0,0,0,1,0,0,0,1,0,1
438,0.0,1,3,32.0,0,3,2,2,2,0,4.0,161.8,161.8,1,0,0,0,0,0,0,1,0,0,0
